rundate,report_period,region_num,foreign_region,foreign_country,uk_group,uk_apt,foreign_apt,ty_t_pax,ty_s_pax,ty_c_pax,ly_t_pax,ly_s_pax,ly_c_pax,pc_change
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,GLASGOW,KATOWICE,0,0,0,193,0,193,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,GLASGOW,KRAKOW,62609,62241,368,33995,33995,0,84.1712
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,GLASGOW,LODZ LUBLINEK,0,0,0,55,0,55,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,GLASGOW,RZESZOW,0,0,0,170,0,170,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,GLASGOW,WARSAW (CHOPIN),188,188,0,345,0,345,-45.50725
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,GLASGOW,WARSAW (MODLIN MASOVIA),22152,22152,0,30751,30379,372,-27.96332
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,GLASGOW,WROCLAW,22051,22051,0,22017,22017,0,0.15443
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LEEDS BRADFORD,GDANSK,102999,102999,0,51142,51142,0,101.39807
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LEEDS BRADFORD,KATOWICE,47382,47382,0,6112,6112,0,675.22906
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LEEDS BRADFORD,KRAKOW,146116,146116,0,70335,70335,0,107.74294
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LEEDS BRADFORD,POZNAN,31924,31924,0,24638,24638,0,29.57221
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LEEDS BRADFORD,WARSAW (CHOPIN),39640,39640,0,7373,7373,0,437.63733
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LEEDS BRADFORD,WARSAW (MODLIN MASOVIA),51199,51199,0,49381,49381,0,3.68158
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LEEDS BRADFORD,WROCLAW,63527,63527,0,32832,32832,0,93.49111
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),GDANSK,46818,46818,0,30104,30104,0,55.52086
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),KATOWICE,33363,33363,0,22912,22912,0,45.61365
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),KRAKOW,53884,53884,0,73898,73898,0,-27.08328
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),LODZ LUBLINEK,0,0,0,49,0,49,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),LUBLIN (PORT LOTNICZY),0,0,0,1,1,0,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),POZNAN,43192,43192,0,38827,38827,0,11.24218
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),RZESZOW,128,128,0,0,0,0,0
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),SZCZECIN (GOLENOW),34611,34611,0,9874,9874,0,250.52664
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),WARSAW (CHOPIN),42924,42924,0,33899,33899,0,26.6232
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),WARSAW (MODLIN MASOVIA),45145,45145,0,46869,46869,0,-3.67834
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),WROCLAW,36457,36457,0,30610,30610,0,19.1016
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,MANCHESTER,GDANSK,43466,43466,0,48544,48544,0,-10.46061
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,MANCHESTER,KATOWICE,29198,29198,0,39200,39200,0,-25.51531
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,MANCHESTER,KRAKOW,190768,189888,880,124498,124144,354,53.22977
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,MANCHESTER,POZNAN,33435,33435,0,25961,25961,0,28.78934
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,MANCHESTER,RZESZOW,37417,37417,0,28450,28450,0,31.51845
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,MANCHESTER,WARSAW (CHOPIN),8331,8331,0,0,0,0,0
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,MANCHESTER,WARSAW (MODLIN MASOVIA),41046,41046,0,43201,43201,0,-4.98831
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,MANCHESTER,WROCLAW,34790,34790,0,29937,29937,0,16.21071
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,NEWCASTLE,GDANSK,26949,26949,0,34351,34266,85,-21.54814
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,NEWCASTLE,KRAKOW,77843,77843,0,56151,56151,0,38.63155
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,NEWCASTLE,WROCLAW,28596,28596,0,25377,25377,0,12.68471
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,POLAND,2,TEESSIDE INTERNATIONAL AIRPORT,GDANSK,86,0,86,0,0,0,0
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,GATWICK,BRASOV-GHIMBAV,3470,3470,0,0,0,0,0
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,GATWICK,BUCHAREST (OTOPENI),130770,130130,640,94652,93826,826,38.15873
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,GATWICK,SIBIU,30,30,0,0,0,0,0
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,HEATHROW,BUCHAREST (OTOPENI),253023,253023,0,282467,282467,0,-10.42387
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,HEATHROW,IASI,0,0,0,675,675,0,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,BACAU,150056,150056,0,199213,199213,0,-24.6756
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,BRASOV-GHIMBAV,26135,26135,0,0,0,0,0
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,BUCHAREST (BANEASA),0,0,0,226,0,226,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,BUCHAREST (OTOPENI),553644,553644,0,457368,457194,174,21.05001
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,CLUJ NAPOCA,272666,272666,0,249413,249413,0,9.32309
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,CONSTANTA,45953,45953,0,29167,29167,0,57.55134
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,CRAIOVA,156128,156128,0,137210,137210,0,13.78762
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,IASI,336821,336821,0,269580,269580,0,24.94287
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,SATU MARE,41227,41227,0,29157,29157,0,41.39658
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,SIBIU,110591,110591,0,85904,85904,0,28.73789
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,SUCEAVA,195030,195030,0,162827,162827,0,19.77743
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,TIMISOARA,141636,141636,0,113318,113318,0,24.98985
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,TIRGU MURES,38716,38716,0,29007,29007,0,33.47123
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,SOUTHEND,BACAU,0,0,0,324,324,0,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,SOUTHEND,BUCHAREST (BANEASA),0,0,0,46,0,46,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,SOUTHEND,BUCHAREST (OTOPENI),0,0,0,635,635,0,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,SOUTHEND,IASI,0,0,0,21,21,0,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,STANSTED,BUCHAREST (OTOPENI),428270,428132,138,364025,363911,114,17.64851
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,STANSTED,CLUJ NAPOCA,58461,58461,0,54936,54936,0,6.41656
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,1,STANSTED,ORADEA,7929,7929,0,30995,30995,0,-74.41845
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,BELFAST CITY (GEORGE BEST),BUCHAREST (OTOPENI),18,0,18,0,0,0,0
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,BELFAST INTERNATIONAL,BUCHAREST (OTOPENI),164,0,164,0,0,0,0
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,BIGGIN HILL,BUCHAREST (BANEASA),34,0,34,0,0,0,0
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,BIGGIN HILL,BUCHAREST (OTOPENI),0,0,0,3,0,3,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,BIRMINGHAM,BUCHAREST (OTOPENI),167887,167887,0,146024,146024,0,14.9722
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,BIRMINGHAM,CLUJ NAPOCA,35531,35531,0,29438,29438,0,20.69774
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,BIRMINGHAM,CRAIOVA,45808,45808,0,42785,42785,0,7.06556
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,BIRMINGHAM,IASI,0,0,0,564,564,0,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,BIRMINGHAM,SATU MARE,379,0,379,0,0,0,0
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,BRISTOL,BUCHAREST (OTOPENI),41110,41110,0,36279,36279,0,13.31624
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,CARDIFF WALES,BUCHAREST (OTOPENI),2193,2193,0,1770,1770,0,23.89831
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,CITY OF DERRY (EGLINTON),TIMISOARA,40,0,40,0,0,0,0
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,DONCASTER SHEFFIELD,BUCHAREST (OTOPENI),0,0,0,60400,60400,0,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,DONCASTER SHEFFIELD,CLUJ NAPOCA,0,0,0,27880,27880,0,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,DONCASTER SHEFFIELD,SUCEAVA,0,0,0,434,434,0,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,EDINBURGH,BUCHAREST (OTOPENI),76579,76579,0,77262,77262,0,-0.88401
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,GLASGOW,BUCHAREST (OTOPENI),4588,4588,0,0,0,0,0
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,LEEDS BRADFORD,BUCHAREST (OTOPENI),71084,71084,0,11519,11519,0,517.10218
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,LEEDS BRADFORD,CLUJ NAPOCA,40398,40398,0,6344,6344,0,536.79067
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,LIVERPOOL (JOHN LENNON),BACAU,3509,3509,0,31786,31786,0,-88.96055
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,LIVERPOOL (JOHN LENNON),BUCHAREST (OTOPENI),66233,66233,0,52704,52704,0,25.66978
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,LIVERPOOL (JOHN LENNON),CLUJ NAPOCA,28762,28762,0,15116,15116,0,90.27521
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,LIVERPOOL (JOHN LENNON),CRAIOVA,0,0,0,137,137,0,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,LIVERPOOL (JOHN LENNON),IASI,45382,45382,0,33488,33488,0,35.5172
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,LIVERPOOL (JOHN LENNON),SIBIU,0,0,0,18945,18922,23,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,MANCHESTER,BUCHAREST (OTOPENI),45161,45161,0,46824,46824,0,-3.5516
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,MANCHESTER,CLUJ NAPOCA,322,322,0,0,0,0,0
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,MANCHESTER,SUCEAVA,7062,7062,0,25055,25055,0,-71.81401
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,ROMANIA,2,NEWCASTLE,BUCHAREST (OTOPENI),0,0,0,18,0,18,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,1,GATWICK,BRATISLAVA,109,0,109,0,0,0,0
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,1,LUTON,BRATISLAVA,92174,92174,0,64049,64049,0,43.91169
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,1,LUTON,KOSICE,93906,93906,0,82992,82992,0,13.15067
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,1,LUTON,TATRY-POPRAD,37101,37101,0,30427,30427,0,21.93447
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,1,STANSTED,BRATISLAVA,113980,113980,0,98914,98914,0,15.23141
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,1,STANSTED,KOSICE,83372,83372,0,63541,63541,0,31.20977
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,1,STANSTED,TATRY-POPRAD,5107,5107,0,0,0,0,0
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,BELFAST INTERNATIONAL,BRATISLAVA,0,0,0,81,0,81,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,BIGGIN HILL,BRATISLAVA,3,0,3,0,0,0,0
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,BIGGIN HILL,KOSICE,0,0,0,6,0,6,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,BIRMINGHAM,BRATISLAVA,0,0,0,6105,6105,0,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,CITY OF DERRY (EGLINTON),BRATISLAVA,0,0,0,81,0,81,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,DONCASTER SHEFFIELD,KOSICE,0,0,0,712,712,0,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,EDINBURGH,BRATISLAVA,36716,36716,0,26654,26654,0,37.75043
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,GLASGOW,BRATISLAVA,0,0,0,5,0,5,-100
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,LEEDS BRADFORD,BRATISLAVA,29747,29747,0,28035,28035,0,6.10665
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,LIVERPOOL (JOHN LENNON),BRATISLAVA,66,66,0,120,120,0,-45
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,LIVERPOOL (JOHN LENNON),KOSICE,35238,35238,0,31622,31622,0,11.43508
19/03/2024 14:19,2023,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,MANCHESTER,BRATISLAVA,48644,48472,172,41317,41317,0,17.73362
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,ALBANIA,1,GATWICK,TIRANA,47308,44368,2940,50992,48562,2430,-7.22466
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,ALBANIA,1,HEATHROW,TIRANA,104814,104814,0,97392,97392,0,7.62075
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,ALBANIA,1,LUTON,TIRANA,367116,367116,0,289255,289255,0,26.91777
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,ALBANIA,1,STANSTED,TIRANA,65905,65567,338,28602,28414,188,130.42095
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,ALBANIA,2,BELFAST INTERNATIONAL,TIRANA,138,0,138,0,0,0,0
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,ALBANIA,2,BIRMINGHAM,TIRANA,731,226,505,442,0,442,65.38462
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,ALBANIA,2,EDINBURGH,TIRANA,4961,4961,0,0,0,0,0
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,ALBANIA,2,EXETER,TIRANA,235,0,235,0,0,0,0
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,ALBANIA,2,LIVERPOOL (JOHN LENNON),TIRANA,1000,281,719,20552,20552,0,-95.13429
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,ALBANIA,2,MANCHESTER,TIRANA,8564,8564,0,0,0,0,0
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,ARMENIA,1,LUTON,YEREVAN,0,0,0,288,143,145,-100
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,ARMENIA,2,BIGGIN HILL,YEREVAN,16,0,16,0,0,0,0
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,ARMENIA,2,CARDIFF WALES,YEREVAN,854,0,854,0,0,0,0
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,ARMENIA,2,GLASGOW,YEREVAN,48,0,48,99,0,99,-51.51515
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,ARMENIA,2,MANCHESTER,YEREVAN,336,0,336,0,0,0,0
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,AZERBAIJAN,1,HEATHROW,BAKU (HEYDER ALIYEV INT'L),39411,38715,696,33801,33128,673,16.59714
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,GEORGIA,2,BIGGIN HILL,BATUMI ,0,0,0,24,0,24,-100
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,GEORGIA,2,GLASGOW,TBILISI,462,0,462,0,0,0,0
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,KAZAKHSTAN,1,HEATHROW,AKTAU,23654,23654,0,12490,12490,0,89.38351
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,KAZAKHSTAN,1,HEATHROW,ALMATY,13353,13353,0,14541,14541,0,-8.17
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,KAZAKHSTAN,1,HEATHROW,NURSULTAN NAZERBAYEV INTERNATIONAL,0,0,0,3234,3234,0,-100
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,REPUBLIC OF MOLDOVA,1,LUTON,CHISINAU INTERNATIONAL,107502,107502,0,143091,143091,0,-24.87159
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,REPUBLIC OF MOLDOVA,1,STANSTED,CHISINAU INTERNATIONAL,62260,62260,0,47584,47584,0,30.8423
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,REPUBLIC OF MOLDOVA,2,LIVERPOOL (JOHN LENNON),CHISINAU INTERNATIONAL,0,0,0,1247,1247,0,-100
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,REPUBLIC OF MOLDOVA,2,MANCHESTER,CHISINAU INTERNATIONAL,171,0,171,69,0,69,147.82609
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,RUSSIA,1,HEATHROW,MOSCOW (DOMODEDOVO),0,0,0,8910,8910,0,-100
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,RUSSIA,1,HEATHROW,MOSCOW (SHEREMETYEVO),0,0,0,20100,20100,0,-100
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,RUSSIA,2,BIGGIN HILL,MOSCOW (VNUKOVO),0,0,0,1,0,1,-100
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,TURKMENISTAN,1,HEATHROW,ASHKHABAD,693,693,0,0,0,0,0
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,TURKMENISTAN,1,STANSTED,ASHKHABAD,1966,1966,0,0,0,0,0
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,UKRAINE,1,GATWICK,KIEV (BORISPOL),0,0,0,7468,7468,0,-100
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,UKRAINE,1,LUTON,KIEV (ZHULYANY),0,0,0,6200,6200,0,-100
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,UKRAINE,1,LUTON,LVOV,0,0,0,6410,6410,0,-100
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,UKRAINE,1,STANSTED,KIEV (BORISPOL),0,0,0,9652,9652,0,-100
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,UKRAINE,1,STANSTED,LVOV,0,0,0,5080,5080,0,-100
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,UKRAINE,2,BIGGIN HILL,KIEV (ZHULYANY),0,0,0,3,0,3,-100
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,UKRAINE,2,MANCHESTER,KIEV (BORISPOL),0,0,0,2770,2770,0,-100
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,UKRAINE,2,MANCHESTER,LVOV,0,0,0,977,977,0,-100
19/03/2024 14:19,2023,4,EASTERN EUROPE -OTHER,UZBEKISTAN,1,HEATHROW,TASHKENT,34771,34771,0,28357,28357,0,22.61875
19/03/2024 14:19,2023,25,NEAR EAST,ISRAEL,1,GATWICK,TEL AVIV,111244,111086,158,115293,115293,0,-3.51192
19/03/2024 14:19,2023,25,NEAR EAST,ISRAEL,1,HEATHROW,TEL AVIV,688801,688438,363,582029,582029,0,18.34479
19/03/2024 14:19,2023,25,NEAR EAST,ISRAEL,1,LUTON,RAMON,136,0,136,134,0,134,1.49254
19/03/2024 14:19,2023,25,NEAR EAST,ISRAEL,1,LUTON,TEL AVIV,375665,375665,0,360729,360729,0,4.1405
19/03/2024 14:19,2023,25,NEAR EAST,ISRAEL,1,STANSTED,TEL AVIV,0,0,0,941,180,761,-100
19/03/2024 14:19,2023,25,NEAR EAST,ISRAEL,2,BIGGIN HILL,TEL AVIV,0,0,0,11,0,11,-100
19/03/2024 14:19,2023,25,NEAR EAST,ISRAEL,2,BIRMINGHAM,TEL AVIV,171,171,0,186,0,186,-8.06452
19/03/2024 14:19,2023,25,NEAR EAST,ISRAEL,2,DONCASTER SHEFFIELD,TEL AVIV,0,0,0,209,206,3,-100
19/03/2024 14:19,2023,25,NEAR EAST,ISRAEL,2,EDINBURGH,TEL AVIV,706,0,706,895,0,895,-21.11732
19/03/2024 14:19,2023,25,NEAR EAST,ISRAEL,2,LIVERPOOL (JOHN LENNON),TEL AVIV,50,0,50,0,0,0,0
19/03/2024 14:19,2023,25,NEAR EAST,ISRAEL,2,MANCHESTER,TEL AVIV,35691,35691,0,48693,48693,0,-26.70199
19/03/2024 14:19,2023,25,NEAR EAST,ISRAEL,2,PRESTWICK,TEL AVIV,0,0,0,2,0,2,-100
19/03/2024 14:19,2023,25,NEAR EAST,JORDAN,1,GATWICK,AQABA,5868,5722,146,8551,8551,0,-31.37645
19/03/2024 14:19,2023,25,NEAR EAST,JORDAN,1,HEATHROW,AMMAN,242929,242929,0,226923,226923,0,7.05349
19/03/2024 14:19,2023,25,NEAR EAST,JORDAN,1,LUTON,AMMAN,71041,71041,0,2995,2995,0,2271.98664
19/03/2024 14:19,2023,25,NEAR EAST,JORDAN,1,STANSTED,AQABA,0,0,0,53,0,53,-100
19/03/2024 14:19,2023,25,NEAR EAST,JORDAN,2,BIGGIN HILL,AMMAN (KING HUSSEIN),4,0,4,0,0,0,0
19/03/2024 14:19,2023,25,NEAR EAST,JORDAN,2,BRISTOL,AMMAN (KING HUSSEIN),233,233,0,0,0,0,0
19/03/2024 14:19,2023,25,NEAR EAST,JORDAN,2,MANCHESTER,AQABA,0,0,0,1996,1996,0,-100
19/03/2024 14:19,2023,25,NEAR EAST,LEBANON,1,HEATHROW,BEIRUT,181453,181453,0,149728,149728,0,21.18842
19/03/2024 14:19,2023,25,NEAR EAST,LEBANON,1,STANSTED,BEIRUT,0,0,0,229,0,229,-100
19/03/2024 14:19,2023,30,NORTH AFRICA,ALGERIA,1,GATWICK,ALGIERS,12558,12558,0,0,0,0,0
19/03/2024 14:19,2023,30,NORTH AFRICA,ALGERIA,1,GATWICK,HASSI MESSAOUD,0,0,0,208,0,208,-100
19/03/2024 14:19,2023,30,NORTH AFRICA,ALGERIA,1,HEATHROW,ALGIERS,146439,146439,0,87584,87584,0,67.19835
19/03/2024 14:19,2023,30,NORTH AFRICA,ALGERIA,1,STANSTED,ALGIERS,0,0,0,8811,1062,7749,-100
19/03/2024 14:19,2023,30,NORTH AFRICA,EGYPT,1,GATWICK,HURGHADA,186267,186267,0,130152,130152,0,43.11497
19/03/2024 14:19,2023,30,NORTH AFRICA,EGYPT,1,GATWICK,MARSA ALAM,3538,3538,0,0,0,0,0
19/03/2024 14:19,2023,30,NORTH AFRICA,EGYPT,1,GATWICK,SHARM EL SHEIKH (OPHIRA),184074,183696,378,117132,117132,0,57.15091
19/03/2024 14:19,2023,30,NORTH AFRICA,EGYPT,1,HEATHROW,CAIRO,543116,543116,0,512471,512471,0,5.97985
19/03/2024 14:19,2023,30,NORTH AFRICA,EGYPT,1,HEATHROW,LUXOR,8716,8716,0,6963,6963,0,25.17593
19/03/2024 14:19,2023,30,NORTH AFRICA,EGYPT,1,HEATHROW,SHARM EL SHEIKH (OPHIRA),0,0,0,262,262,0,-100
19/03/2024 14:19,2023,30,NORTH AFRICA,EGYPT,1,LUTON,CAIRO WEST AFB,156,156,0,0,0,0,0
19/03/2024 14:19,2023,30,NORTH AFRICA,EGYPT,1,LUTON,HURGHADA,84346,84346,0,24000,24000,0,251.44167
