rundate,report_period,region_num,foreign_region,foreign_country,uk_group,uk_apt,foreign_apt,ty_t_pax,ty_s_pax,ty_c_pax,ly_t_pax,ly_s_pax,ly_c_pax,pc_change
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,EDINBURGH,KATOWICE,0,0,0,12825,12825,0,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,EDINBURGH,KRAKOW,163753,163381,372,136187,136187,0,20.24129
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,EDINBURGH,POZNAN,73636,73636,0,40123,40123,0,83.52566
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,EDINBURGH,WARSAW (CHOPIN),0,0,0,10180,10180,0,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,EDINBURGH,WARSAW (MODLIN MASOVIA),44842,44842,0,65695,65695,0,-31.74214
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,EDINBURGH,WROCLAW,45949,45949,0,38466,38466,0,19.45354
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,EXETER,KRAKOW,376,0,376,374,0,374,0.53476
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,GLASGOW,KATOWICE,188,188,0,0,0,0,0
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,GLASGOW,KRAKOW,75709,75709,0,62609,62241,368,20.92351
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,GLASGOW,LUBLIN (PORT LOTNICZY),174,0,174,0,0,0,0
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,GLASGOW,RZESZOW,54,0,54,0,0,0,0
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,GLASGOW,WARSAW (CHOPIN),312,0,312,188,188,0,65.95745
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,GLASGOW,WARSAW (MODLIN MASOVIA),0,0,0,22152,22152,0,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,GLASGOW,WROCLAW,28004,28004,0,22051,22051,0,26.99651
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,LEEDS BRADFORD,GDANSK,80462,80462,0,102999,102999,0,-21.88079
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,LEEDS BRADFORD,KATOWICE,2692,2692,0,47382,47382,0,-94.31852
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,LEEDS BRADFORD,KRAKOW,133370,133370,0,146116,146116,0,-8.72321
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,LEEDS BRADFORD,POZNAN,29264,29077,187,31924,31924,0,-8.33229
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,LEEDS BRADFORD,WARSAW (CHOPIN),46606,46606,0,39640,39640,0,17.57316
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,LEEDS BRADFORD,WARSAW (MODLIN MASOVIA),37577,37577,0,51199,51199,0,-26.60599
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,LEEDS BRADFORD,WROCLAW,40166,40166,0,63527,63527,0,-36.77334
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),GDANSK,48679,48679,0,46818,46818,0,3.97497
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),KATOWICE,37952,37952,0,33363,33363,0,13.75476
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),KRAKOW,60239,60239,0,53884,53884,0,11.79385
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),POZNAN,45709,45709,0,43192,43192,0,5.82747
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),RZESZOW,0,0,0,128,128,0,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),SZCZECIN (GOLENOW),41522,41522,0,34611,34611,0,19.96764
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),WARSAW (CHOPIN),81115,80908,207,42924,42924,0,88.97353
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),WARSAW (MODLIN MASOVIA),32360,32360,0,45145,45145,0,-28.31986
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,LIVERPOOL (JOHN LENNON),WROCLAW,39831,39831,0,36457,36457,0,9.25474
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,MANCHESTER,GDANSK,59474,59474,0,43466,43466,0,36.82879
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,MANCHESTER,KATOWICE,40571,40571,0,29198,29198,0,38.9513
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,MANCHESTER,KRAKOW,245926,245192,734,190768,189888,880,28.91365
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,MANCHESTER,POZNAN,36215,36215,0,33435,33435,0,8.31464
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,MANCHESTER,RZESZOW,39613,39613,0,37417,37417,0,5.86899
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,MANCHESTER,WARSAW (CHOPIN),38805,38805,0,8331,8331,0,365.79042
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,MANCHESTER,WARSAW (MODLIN MASOVIA),29255,29255,0,41046,41046,0,-28.72631
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,MANCHESTER,WROCLAW,36184,36184,0,34790,34790,0,4.0069
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,NEWCASTLE,GDANSK,20250,20250,0,26949,26949,0,-24.85807
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,NEWCASTLE,KRAKOW,70999,70999,0,77843,77843,0,-8.79206
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,NEWCASTLE,WROCLAW,22766,22766,0,28596,28596,0,-20.38747
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,PRESTWICK,GDANSK,172,0,172,0,0,0,0
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,POLAND,2,TEESSIDE INTERNATIONAL AIRPORT,GDANSK,0,0,0,86,0,86,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,GATWICK,BRASOV-GHIMBAV,0,0,0,3470,3470,0,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,GATWICK,BUCHAREST (OTOPENI),142247,141853,394,130770,130130,640,8.77648
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,GATWICK,SIBIU,0,0,0,30,30,0,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,HEATHROW,BUCHAREST (OTOPENI),258706,258706,0,253023,253023,0,2.24604
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,BACAU,185968,185968,0,150056,150056,0,23.9324
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,BRASOV-GHIMBAV,77242,77242,0,26135,26135,0,195.55003
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,BUCHAREST (OTOPENI),521975,521975,0,553644,553644,0,-5.7201
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,CLUJ NAPOCA,240476,240476,0,272666,272666,0,-11.80565
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,CONSTANTA,64653,64653,0,45953,45953,0,40.69375
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,CRAIOVA,125512,125512,0,156128,156128,0,-19.60955
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,IASI,251529,251529,0,336821,336821,0,-25.32265
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,SATU MARE,59804,59804,0,41227,41227,0,45.06028
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,SIBIU,119889,119889,0,110591,110591,0,8.40756
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,SUCEAVA,278560,278560,0,195030,195030,0,42.82931
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,TIMISOARA,119210,119210,0,141636,141636,0,-15.83355
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,LUTON,TIRGU MURES,56982,56982,0,38716,38716,0,47.17946
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,STANSTED,BUCHAREST (OTOPENI),442430,442305,125,428270,428132,138,3.30633
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,STANSTED,CLUJ NAPOCA,58070,58070,0,58461,58461,0,-0.66882
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,1,STANSTED,ORADEA,4581,4581,0,7929,7929,0,-42.22474
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,BELFAST CITY (GEORGE BEST),BUCHAREST (OTOPENI),0,0,0,18,0,18,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,BELFAST INTERNATIONAL,BUCHAREST (OTOPENI),0,0,0,164,0,164,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,BIGGIN HILL,BUCHAREST (BANEASA),0,0,0,34,0,34,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,BIRMINGHAM,BUCHAREST (OTOPENI),176706,176706,0,167887,167887,0,5.25294
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,BIRMINGHAM,CLUJ NAPOCA,8003,8003,0,35531,35531,0,-77.47601
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,BIRMINGHAM,CRAIOVA,40123,40123,0,45808,45808,0,-12.4105
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,BIRMINGHAM,SATU MARE,0,0,0,379,0,379,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,BRISTOL,BUCHAREST (OTOPENI),53594,53594,0,41110,41110,0,30.36731
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,CARDIFF WALES,BUCHAREST (OTOPENI),0,0,0,2193,2193,0,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,CITY OF DERRY (EGLINTON),TIMISOARA,0,0,0,40,0,40,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,EDINBURGH,BACAU,6,0,6,0,0,0,0
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,EDINBURGH,BUCHAREST (BANEASA),57,0,57,0,0,0,0
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,EDINBURGH,BUCHAREST (OTOPENI),49586,49586,0,76579,76579,0,-35.24857
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,GLASGOW,BUCHAREST (OTOPENI),19133,18946,187,4588,4588,0,317.02267
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,LEEDS BRADFORD,BUCHAREST (OTOPENI),100103,100103,0,71084,71084,0,40.82353
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,LEEDS BRADFORD,CLUJ NAPOCA,37817,37817,0,40398,40398,0,-6.38893
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,LIVERPOOL (JOHN LENNON),BACAU,7842,7842,0,3509,3509,0,123.48247
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,LIVERPOOL (JOHN LENNON),BUCHAREST (OTOPENI),66792,66649,143,66233,66233,0,0.84399
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,LIVERPOOL (JOHN LENNON),CLUJ NAPOCA,0,0,0,28762,28762,0,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,LIVERPOOL (JOHN LENNON),IASI,51413,51413,0,45382,45382,0,13.28941
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,MANCHESTER,BUCHAREST (BANEASA),57,0,57,0,0,0,0
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,MANCHESTER,BUCHAREST (OTOPENI),56083,56083,0,45161,45161,0,24.18458
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,MANCHESTER,CLUJ NAPOCA,0,0,0,322,322,0,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,ROMANIA,2,MANCHESTER,SUCEAVA,0,0,0,7062,7062,0,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,1,GATWICK,BRATISLAVA,0,0,0,109,0,109,-100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,1,GATWICK,KOSICE,99,0,99,0,0,0,0
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,1,LUTON,BRATISLAVA,96403,96403,0,92174,92174,0,4.58806
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,1,LUTON,KOSICE,93853,93853,0,93906,93906,0,-0.05644
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,1,LUTON,TATRY-POPRAD,44486,44486,0,37101,37101,0,19.90512
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,1,STANSTED,BRATISLAVA,112595,112595,0,113980,113980,0,-1.21513
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,1,STANSTED,KOSICE,78982,78982,0,83372,83372,0,-5.26556
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,1,STANSTED,TATRY-POPRAD,28026,28026,0,5107,5107,0,448.77619
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,BIGGIN HILL,BRATISLAVA,6,0,6,3,0,3,100
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,CARDIFF WALES,TATRY-POPRAD,146,0,146,0,0,0,0
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,EDINBURGH,BRATISLAVA,36641,36641,0,36716,36716,0,-0.20427
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,GLASGOW,BRATISLAVA,702,157,545,0,0,0,0
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,LEEDS BRADFORD,BRATISLAVA,27209,27209,0,29747,29747,0,-8.53195
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,LIVERPOOL (JOHN LENNON),BRATISLAVA,178,0,178,66,66,0,169.69697
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,LIVERPOOL (JOHN LENNON),KOSICE,39085,39085,0,35238,35238,0,10.91719
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,LIVERPOOL (JOHN LENNON),TATRY-POPRAD,164,164,0,0,0,0,0
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,MANCHESTER,BRATISLAVA,56720,56720,0,48644,48472,172,16.60225
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,MANCHESTER,KOSICE,274,0,274,0,0,0,0
14/03/2025 11:46,2024,3,EASTERN EUROPE-EU,SLOVAK REPUBLIC,2,NEWQUAY,BRATISLAVA,19,0,19,0,0,0,0
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,ALBANIA,1,GATWICK,TIRANA,1353,0,1353,47308,44368,2940,-97.14002
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,ALBANIA,1,HEATHROW,TIRANA,88270,88270,0,104814,104814,0,-15.78415
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,ALBANIA,1,LUTON,TIRANA,434681,434681,0,367116,367116,0,18.40426
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,ALBANIA,1,STANSTED,TIRANA,315698,315597,101,65905,65567,338,379.0198
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,ALBANIA,2,BELFAST INTERNATIONAL,TIRANA,0,0,0,138,0,138,-100
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,ALBANIA,2,BIRMINGHAM,TIRANA,21220,20840,380,731,226,505,2802.87278
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,ALBANIA,2,BRISTOL,TIRANA,25147,25147,0,0,0,0,0
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,ALBANIA,2,EDINBURGH,TIRANA,27676,27676,0,4961,4961,0,457.8714
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,ALBANIA,2,EXETER,TIRANA,142,0,142,235,0,235,-39.57447
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,ALBANIA,2,LIVERPOOL (JOHN LENNON),TIRANA,1036,129,907,1000,281,719,3.6
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,ALBANIA,2,MANCHESTER,TIRANA,52523,52523,0,8564,8564,0,513.29986
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,ARMENIA,1,STANSTED,YEREVAN,640,0,640,0,0,0,0
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,ARMENIA,2,BIGGIN HILL,YEREVAN,0,0,0,16,0,16,-100
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,ARMENIA,2,CARDIFF WALES,YEREVAN,0,0,0,854,0,854,-100
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,ARMENIA,2,GLASGOW,YEREVAN,0,0,0,48,0,48,-100
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,ARMENIA,2,MANCHESTER,YEREVAN,0,0,0,336,0,336,-100
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,AZERBAIJAN,1,GATWICK,BAKU (HEYDER ALIYEV INT'L),34356,34356,0,0,0,0,0
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,AZERBAIJAN,1,HEATHROW,BAKU (HEYDER ALIYEV INT'L),45086,45086,0,39411,38715,696,14.39953
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,AZERBAIJAN,1,LUTON,BAKU (HEYDER ALIYEV INT'L),620,0,620,0,0,0,0
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,AZERBAIJAN,1,STANSTED,BAKU (HEYDER ALIYEV INT'L),92,0,92,0,0,0,0
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,AZERBAIJAN,2,ABERDEEN,BAKU (HEYDER ALIYEV INT'L),62,0,62,0,0,0,0
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,AZERBAIJAN,2,EDINBURGH,BAKU (HEYDER ALIYEV INT'L),61,0,61,0,0,0,0
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,BELARUS,1,GATWICK,BREST (BELARUS),4782,4782,0,0,0,0,0
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,GEORGIA,2,GLASGOW,TBILISI,0,0,0,462,0,462,-100
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,KAZAKHSTAN,1,HEATHROW,AKTAU,15757,15757,0,23654,23654,0,-33.38547
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,KAZAKHSTAN,1,HEATHROW,ALMATY,13785,13785,0,13353,13353,0,3.23523
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,KAZAKHSTAN,1,HEATHROW,GURYEV,360,360,0,0,0,0,0
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,REPUBLIC OF MOLDOVA,1,LUTON,CHISINAU INTERNATIONAL,225078,225078,0,107502,107502,0,109.37099
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,REPUBLIC OF MOLDOVA,1,STANSTED,CHISINAU INTERNATIONAL,99228,99228,0,62260,62260,0,59.37681
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,REPUBLIC OF MOLDOVA,2,BIRMINGHAM,CHISINAU INTERNATIONAL,233,233,0,0,0,0,0
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,REPUBLIC OF MOLDOVA,2,MANCHESTER,CHISINAU INTERNATIONAL,857,857,0,171,0,171,401.16959
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,TURKMENISTAN,1,GATWICK,ASHKHABAD,10521,10521,0,0,0,0,0
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,TURKMENISTAN,1,HEATHROW,ASHKHABAD,1279,1279,0,693,693,0,84.55988
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,TURKMENISTAN,1,STANSTED,ASHKHABAD,0,0,0,1966,1966,0,-100
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,UZBEKISTAN,1,GATWICK,TASHKENT,8604,8604,0,0,0,0,0
14/03/2025 11:46,2024,4,EASTERN EUROPE -OTHER,UZBEKISTAN,1,HEATHROW,TASHKENT,30291,30291,0,34771,34771,0,-12.8843
14/03/2025 11:46,2024,25,NEAR EAST,ISRAEL,1,GATWICK,TEL AVIV,11987,11987,0,111244,111086,158,-89.22459
14/03/2025 11:46,2024,25,NEAR EAST,ISRAEL,1,HEATHROW,TEL AVIV,374741,374741,0,688801,688438,363,-45.59517
14/03/2025 11:46,2024,25,NEAR EAST,ISRAEL,1,LUTON,RAMON,0,0,0,136,0,136,-100
14/03/2025 11:46,2024,25,NEAR EAST,ISRAEL,1,LUTON,TEL AVIV,235955,235955,0,375665,375665,0,-37.19005
14/03/2025 11:46,2024,25,NEAR EAST,ISRAEL,2,BIGGIN HILL,TEL AVIV,9,0,9,0,0,0,0
14/03/2025 11:46,2024,25,NEAR EAST,ISRAEL,2,BIRMINGHAM,TEL AVIV,0,0,0,171,171,0,-100
14/03/2025 11:46,2024,25,NEAR EAST,ISRAEL,2,EDINBURGH,TEL AVIV,0,0,0,706,0,706,-100
14/03/2025 11:46,2024,25,NEAR EAST,ISRAEL,2,LIVERPOOL (JOHN LENNON),TEL AVIV,0,0,0,50,0,50,-100
14/03/2025 11:46,2024,25,NEAR EAST,ISRAEL,2,MANCHESTER,TEL AVIV,5742,5742,0,35691,35691,0,-83.91191
14/03/2025 11:46,2024,25,NEAR EAST,JORDAN,1,GATWICK,AQABA,0,0,0,5868,5722,146,-100
14/03/2025 11:46,2024,25,NEAR EAST,JORDAN,1,HEATHROW,AMMAN,217205,217205,0,242929,242929,0,-10.5891
14/03/2025 11:46,2024,25,NEAR EAST,JORDAN,1,LUTON,AMMAN,56440,56440,0,71041,71041,0,-20.55292
14/03/2025 11:46,2024,25,NEAR EAST,JORDAN,1,STANSTED,AMMAN,34016,34016,0,0,0,0,0
14/03/2025 11:46,2024,25,NEAR EAST,JORDAN,2,BIGGIN HILL,AMMAN (KING HUSSEIN),3,0,3,4,0,4,-25
14/03/2025 11:46,2024,25,NEAR EAST,JORDAN,2,BRISTOL,AMMAN (KING HUSSEIN),0,0,0,233,233,0,-100
14/03/2025 11:46,2024,25,NEAR EAST,JORDAN,2,MANCHESTER,AMMAN,25321,25321,0,0,0,0,0
14/03/2025 11:46,2024,25,NEAR EAST,LEBANON,1,HEATHROW,BEIRUT,135567,135567,0,181453,181453,0,-25.28809
14/03/2025 11:46,2024,25,NEAR EAST,LEBANON,2,BIGGIN HILL,BEIRUT,1,0,1,0,0,0,0
14/03/2025 11:46,2024,25,NEAR EAST,LEBANON,2,BIRMINGHAM,BEIRUT,267,190,77,0,0,0,0
14/03/2025 11:46,2024,30,NORTH AFRICA,ALGERIA,1,GATWICK,ALGIERS,69268,69268,0,12558,12558,0,451.58465
14/03/2025 11:46,2024,30,NORTH AFRICA,ALGERIA,1,HEATHROW,ALGIERS,89607,89607,0,146439,146439,0,-38.80933
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,1,GATWICK,HURGHADA,257836,257836,0,186267,186267,0,38.4228
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,1,GATWICK,LUXOR,5324,5324,0,0,0,0,0
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,1,GATWICK,MARSA ALAM,7655,7655,0,3538,3538,0,116.36518
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,1,GATWICK,SHARM EL SHEIKH (OPHIRA),249606,249383,223,184074,183696,378,35.6009
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,1,HEATHROW,CAIRO,540101,540101,0,543116,543116,0,-0.55513
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,1,HEATHROW,LUXOR,6609,6609,0,8716,8716,0,-24.17393
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,1,LUTON,CAIRO WEST AFB,0,0,0,156,156,0,-100
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,1,LUTON,HURGHADA,97433,97433,0,84346,84346,0,15.51585
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,1,LUTON,SHARM EL SHEIKH (OPHIRA),99049,99049,0,79980,79980,0,23.84221
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,1,LUTON,SPHINX INTERNATIONAL,116963,116963,0,16892,16892,0,592.41653
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,1,STANSTED,SHARM EL SHEIKH (OPHIRA),14497,14497,0,18376,18376,0,-21.10906
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,2,BELFAST INTERNATIONAL,HURGHADA,34959,34959,0,3541,3541,0,887.26348
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,2,BIGGIN HILL,CAIRO,7,0,7,9,0,9,-22.22222
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,2,BIRMINGHAM,HURGHADA,40614,40614,0,50049,50049,0,-18.85153
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,2,BIRMINGHAM,SHARM EL SHEIKH (OPHIRA),70318,70145,173,48565,48112,453,44.79152
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,2,BRISTOL,HURGHADA,71501,68850,2651,64447,63758,689,10.94543
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,2,BRISTOL,SHARM EL SHEIKH (OPHIRA),63486,60254,3232,58487,58487,0,8.5472
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,2,CARDIFF WALES,SHARM EL SHEIKH (OPHIRA),0,0,0,354,354,0,-100
14/03/2025 11:46,2024,30,NORTH AFRICA,EGYPT,2,EAST MIDLANDS INTERNATIONAL,HURGHADA,30089,30089,0,20953,20953,0,43.60235
